base_yaw,shoulder,elbow,wrist_pitch,wrist_roll,gripper
0.029150,0.043725,-0.036438,-0.021863,0.000000,0.051013
0.029281,0.043922,-0.036601,-0.021961,0.000000,0.051242
0.029412,0.044118,-0.036765,-0.022059,0.000000,0.051471
0.029543,0.044315,-0.036929,-0.022158,0.000000,0.051701
0.029675,0.044513,-0.037094,-0.022256,0.000000,0.051931
0.029807,0.044710,-0.037259,-0.022355,0.000000,0.052162
0.029939,0.044909,-0.037424,-0.022454,0.000000,0.052393
0.030071,0.045107,-0.037589,-0.022554,0.000000,0.052625
0.030204,0.045306,-0.037755,-0.022653,0.000000,0.052857
0.030337,0.045506,-0.037921,-0.022753,0.000000,0.053090
0.030470,0.045706,-0.038088,-0.022853,0.000000,0.053323
0.030604,0.045906,-0.038255,-0.022953,0.000000,0.053557
0.030738,0.046106,-0.038422,-0.023053,0.000000,0.053791
0.030872,0.046307,-0.038590,-0.023154,0.000000,0.054025
0.031006,0.046509,-0.038757,-0.023254,0.000000,0.054260
0.031140,0.046711,-0.038926,-0.023355,0.000000,0.054496
0.031275,0.046913,-0.039094,-0.023456,0.000000,0.054732
0.031410,0.047116,-0.039263,-0.023558,0.000000,0.054968
0.031546,0.047319,-0.039432,-0.023659,0.000000,0.055205
0.031681,0.047522,-0.039602,-0.023761,0.000000,0.055442
0.031817,0.047726,-0.039772,-0.023863,0.000000,0.055680
0.031953,0.047930,-0.039942,-0.023965,0.000000,0.055919
0.032090,0.048135,-0.040112,-0.024067,0.000000,0.056157
0.032227,0.048340,-0.040283,-0.024170,0.000000,0.056396
0.032363,0.048545,-0.040454,-0.024273,0.000000,0.056636
0.032501,0.048751,-0.040626,-0.024376,0.000000,0.056876
0.032638,0.048957,-0.040798,-0.024479,0.000000,0.057117
0.032776,0.049164,-0.040970,-0.024582,0.000000,0.057358
0.032914,0.049371,-0.041142,-0.024685,0.000000,0.057599
0.033052,0.049578,-0.041315,-0.024789,0.000000,0.057841
0.033191,0.049786,-0.041488,-0.024893,0.000000,0.058084
0.033330,0.049994,-0.041662,-0.024997,0.000000,0.058327
0.033469,0.050203,-0.041836,-0.025101,0.000000,0.058570
0.033608,0.050412,-0.042010,-0.025206,0.000000,0.058814
0.033748,0.050621,-0.042184,-0.025311,0.000000,0.059058
0.033887,0.050831,-0.042359,-0.025416,0.000000,0.059303
0.034028,0.051041,-0.042534,-0.025521,0.000000,0.059548
0.034168,0.051252,-0.042710,-0.025626,0.000000,0.059794
0.034309,0.051463,-0.042886,-0.025731,0.000000,0.060040
0.034449,0.051674,-0.043062,-0.025837,0.000000,0.060287
0.034591,0.051886,-0.043238,-0.025943,0.000000,0.060534
0.034732,0.052098,-0.043415,-0.026049,0.000000,0.060781
0.034874,0.052311,-0.043592,-0.026155,0.000000,0.061029
0.035016,0.052523,-0.043770,-0.026262,0.000000,0.061277
0.035158,0.052737,-0.043947,-0.026368,0.000000,0.061526
0.035300,0.052950,-0.044125,-0.026475,0.000000,0.061776
0.035443,0.053165,-0.044304,-0.026582,0.000000,0.062025
0.035586,0.053379,-0.044483,-0.026690,0.000000,0.062276
0.035729,0.053594,-0.044662,-0.026797,0.000000,0.062526
0.035873,0.053809,-0.044841,-0.026905,0.000000,0.062777
0.036017,0.054025,-0.045021,-0.027012,0.000000,0.063029
0.036161,0.054241,-0.045201,-0.027120,0.000000,0.063281
0.036305,0.054457,-0.045381,-0.027229,0.000000,0.063534
0.036449,0.054674,-0.045562,-0.027337,0.000000,0.063786
0.036594,0.054891,-0.045743,-0.027446,0.000000,0.064040
0.036739,0.055109,-0.045924,-0.027554,0.000000,0.064294
0.036885,0.055327,-0.046106,-0.027663,0.000000,0.064548
0.037030,0.055545,-0.046288,-0.027773,0.000000,0.064803
0.037176,0.055764,-0.046470,-0.027882,0.000000,0.065058
0.037322,0.055983,-0.046653,-0.027992,0.000000,0.065314
0.037468,0.056203,-0.046836,-0.028101,0.000000,0.065570
0.037615,0.056423,-0.047019,-0.028211,0.000000,0.065826
0.037762,0.056643,-0.047202,-0.028321,0.000000,0.066083
0.037909,0.056863,-0.047386,-0.028432,0.000000,0.066341
0.038056,0.057085,-0.047570,-0.028542,0.000000,0.066599
0.038204,0.057306,-0.047755,-0.028653,0.000000,0.066857
0.038352,0.057528,-0.047940,-0.028764,0.000000,0.067116
0.038500,0.057750,-0.048125,-0.028875,0.000000,0.067375
0.038648,0.057973,-0.048310,-0.028986,0.000000,0.067635
0.038797,0.058196,-0.048496,-0.029098,0.000000,0.067895
0.038946,0.058419,-0.048682,-0.029209,0.000000,0.068155
0.039095,0.058643,-0.048869,-0.029321,0.000000,0.068416
0.039245,0.058867,-0.049056,-0.029433,0.000000,0.068678
0.039394,0.059091,-0.049243,-0.029546,0.000000,0.068940
0.039544,0.059316,-0.049430,-0.029658,0.000000,0.069202
0.039694,0.059541,-0.049618,-0.029771,0.000000,0.069465
0.039845,0.059767,-0.049806,-0.029884,0.000000,0.069728
0.039995,0.059993,-0.049994,-0.029997,0.000000,0.069992
0.040146,0.060219,-0.050183,-0.030110,0.000000,0.070256
0.040297,0.060446,-0.050372,-0.030223,0.000000,0.070521
0.040449,0.060673,-0.050561,-0.030337,0.000000,0.070786
0.040601,0.060901,-0.050751,-0.030450,0.000000,0.071051
0.040753,0.061129,-0.050941,-0.030564,0.000000,0.071317
0.040905,0.061357,-0.051131,-0.030679,0.000000,0.071583
0.041057,0.061586,-0.051321,-0.030793,0.000000,0.071850
0.041210,0.061815,-0.051512,-0.030907,0.000000,0.072117
0.041363,0.062044,-0.051704,-0.031022,0.000000,0.072385
0.041516,0.062274,-0.051895,-0.031137,0.000000,0.072653
0.041669,0.062504,-0.052087,-0.031252,0.000000,0.072922
0.041823,0.062735,-0.052279,-0.031367,0.000000,0.073190
0.041977,0.062966,-0.052471,-0.031483,0.000000,0.073460
0.042131,0.063197,-0.052664,-0.031598,0.000000,0.073730
0.042286,0.063429,-0.052857,-0.031714,0.000000,0.074000
0.042440,0.063661,-0.053051,-0.031830,0.000000,0.074271
0.042595,0.063893,-0.053244,-0.031947,0.000000,0.074542
0.042751,0.064126,-0.053438,-0.032063,0.000000,0.074813
0.042906,0.064359,-0.053632,-0.032179,0.000000,0.075085
0.043062,0.064593,-0.053827,-0.032296,0.000000,0.075358
0.043218,0.064826,-0.054022,-0.032413,0.000000,0.075631
0.043374,0.065061,-0.054217,-0.032530,0.000000,0.075904
0.043530,0.065295,-0.054413,-0.032648,0.000000,0.076178
0.043687,0.065530,-0.054609,-0.032765,0.000000,0.076452
0.043844,0.065766,-0.054805,-0.032883,0.000000,0.076727
0.044001,0.066001,-0.055001,-0.033001,0.000000,0.077002
0.044158,0.066238,-0.055198,-0.033119,0.000000,0.077277
0.044316,0.066474,-0.055395,-0.033237,0.000000,0.077553
0.044474,0.066711,-0.055592,-0.033355,0.000000,0.077829
0.044632,0.066948,-0.055790,-0.033474,0.000000,0.078106
0.044791,0.067186,-0.055988,-0.033593,0.000000,0.078383
0.044949,0.067424,-0.056186,-0.033712,0.000000,0.078661
0.045108,0.067662,-0.056385,-0.033831,0.000000,0.078939
0.045267,0.067901,-0.056584,-0.033950,0.000000,0.079218
0.045427,0.068140,-0.056783,-0.034070,0.000000,0.079496
0.045586,0.068379,-0.056983,-0.034190,0.000000,0.079776
0.045746,0.068619,-0.057183,-0.034310,0.000000,0.080056
0.045906,0.068859,-0.057383,-0.034430,0.000000,0.080336
0.046067,0.069100,-0.057583,-0.034550,0.000000,0.080616
0.046227,0.069341,-0.057784,-0.034670,0.000000,0.080897
0.046388,0.069582,-0.057985,-0.034791,0.000000,0.081179
0.046549,0.069824,-0.058186,-0.034912,0.000000,0.081461
0.046710,0.070066,-0.058388,-0.035033,0.000000,0.081743
0.046872,0.070308,-0.058590,-0.035154,0.000000,0.082026
0.047034,0.070551,-0.058792,-0.035275,0.000000,0.082309
0.047196,0.070794,-0.058995,-0.035397,0.000000,0.082593
0.047358,0.071037,-0.059198,-0.035519,0.000000,0.082877
0.047521,0.071281,-0.059401,-0.035640,0.000000,0.083161
0.047683,0.071525,-0.059604,-0.035763,0.000000,0.083446
0.047846,0.071770,-0.059808,-0.035885,0.000000,0.083731
0.048010,0.072014,-0.060012,-0.036007,0.000000,0.084017
0.048173,0.072260,-0.060216,-0.036130,0.000000,0.084303
0.048337,0.072505,-0.060421,-0.036253,0.000000,0.084590
0.048501,0.072751,-0.060626,-0.036376,0.000000,0.084876
0.048665,0.072998,-0.060831,-0.036499,0.000000,0.085164
0.048830,0.073244,-0.061037,-0.036622,0.000000,0.085452
0.048994,0.073491,-0.061243,-0.036746,0.000000,0.085740
0.049159,0.073739,-0.061449,-0.036869,0.000000,0.086028
0.049324,0.073986,-0.061655,-0.036993,0.000000,0.086318
0.049490,0.074235,-0.061862,-0.037117,0.000000,0.086607
0.049655,0.074483,-0.062069,-0.037242,0.000000,0.086897
0.049821,0.074732,-0.062277,-0.037366,0.000000,0.087187
0.049987,0.074981,-0.062484,-0.037491,0.000000,0.087478
0.050154,0.075231,-0.062692,-0.037615,0.000000,0.087769
0.050320,0.075480,-0.062900,-0.037740,0.000000,0.088061
0.050487,0.075731,-0.063109,-0.037865,0.000000,0.088352
0.050654,0.075981,-0.063318,-0.037991,0.000000,0.088645
0.050821,0.076232,-0.063527,-0.038116,0.000000,0.088938
0.050989,0.076484,-0.063736,-0.038242,0.000000,0.089231
0.051157,0.076735,-0.063946,-0.038368,0.000000,0.089524
0.051325,0.076987,-0.064156,-0.038494,0.000000,0.089818
0.051493,0.077240,-0.064366,-0.038620,0.000000,0.090113
0.051662,0.077492,-0.064577,-0.038746,0.000000,0.090408
0.051830,0.077745,-0.064788,-0.038873,0.000000,0.090703
0.051999,0.077999,-0.064999,-0.038999,0.000000,0.090999
0.052168,0.078253,-0.065210,-0.039126,0.000000,0.091295
0.052338,0.078507,-0.065422,-0.039253,0.000000,0.091591
0.052507,0.078761,-0.065634,-0.039381,0.000000,0.091888
0.052677,0.079016,-0.065847,-0.039508,0.000000,0.092185
0.052847,0.079271,-0.066059,-0.039636,0.000000,0.092483
0.053018,0.079527,-0.066272,-0.039763,0.000000,0.092781
0.053188,0.079782,-0.066485,-0.039891,0.000000,0.093080
0.053359,0.080039,-0.066699,-0.040019,0.000000,0.093378
0.053530,0.080295,-0.066913,-0.040148,0.000000,0.093678
0.053701,0.080552,-0.067127,-0.040276,0.000000,0.093977
0.053873,0.080809,-0.067341,-0.040405,0.000000,0.094278
0.054045,0.081067,-0.067556,-0.040533,0.000000,0.094578
0.054217,0.081325,-0.067771,-0.040662,0.000000,0.094879
0.054389,0.081583,-0.067986,-0.040792,0.000000,0.095180
0.054561,0.081842,-0.068202,-0.040921,0.000000,0.095482
0.054734,0.082101,-0.068417,-0.041050,0.000000,0.095784
0.054907,0.082360,-0.068633,-0.041180,0.000000,0.096087
0.055080,0.082620,-0.068850,-0.041310,0.000000,0.096390
0.055253,0.082880,-0.069066,-0.041440,0.000000,0.096693
0.055427,0.083140,-0.069283,-0.041570,0.000000,0.096997
0.055601,0.083401,-0.069501,-0.041700,0.000000,0.097301
0.055775,0.083662,-0.069718,-0.041831,0.000000,0.097606
0.055949,0.083923,-0.069936,-0.041962,0.000000,0.097910
0.056123,0.084185,-0.070154,-0.042092,0.000000,0.098216
0.056298,0.084447,-0.070373,-0.042224,0.000000,0.098522
0.056473,0.084709,-0.070591,-0.042355,0.000000,0.098828
0.056648,0.084972,-0.070810,-0.042486,0.000000,0.099134
0.056823,0.085235,-0.071029,-0.042618,0.000000,0.099441
0.056999,0.085499,-0.071249,-0.042749,0.000000,0.099748
0.057175,0.085762,-0.071469,-0.042881,0.000000,0.100056
0.057351,0.086027,-0.071689,-0.043013,0.000000,0.100364
0.057527,0.086291,-0.071909,-0.043145,0.000000,0.100673
0.057704,0.086556,-0.072130,-0.043278,0.000000,0.100982
0.057881,0.086821,-0.072351,-0.043410,0.000000,0.101291
0.058058,0.087086,-0.072572,-0.043543,0.000000,0.101601
0.058235,0.087352,-0.072793,-0.043676,0.000000,0.101911
0.058412,0.087618,-0.073015,-0.043809,0.000000,0.102221
0.058590,0.087885,-0.073237,-0.043942,0.000000,0.102532
0.058768,0.088151,-0.073460,-0.044076,0.000000,0.102843
0.058946,0.088419,-0.073682,-0.044209,0.000000,0.103155
0.059124,0.088686,-0.073905,-0.044343,0.000000,0.103467
0.059303,0.088954,-0.074128,-0.044477,0.000000,0.103779
0.059481,0.089222,-0.074352,-0.044611,0.000000,0.104092
0.059660,0.089490,-0.074575,-0.044745,0.000000,0.104405
0.059839,0.089759,-0.074799,-0.044880,0.000000,0.104719
0.060019,0.090028,-0.075024,-0.045014,0.000000,0.105033
0.060198,0.090298,-0.075248,-0.045149,0.000000,0.105347
0.060378,0.090568,-0.075473,-0.045284,0.000000,0.105662
0.060558,0.090838,-0.075698,-0.045419,0.000000,0.105977
0.060739,0.091108,-0.075923,-0.045554,0.000000,0.106293
0.060919,0.091379,-0.076149,-0.045689,0.000000,0.106609
0.061100,0.091650,-0.076375,-0.045825,0.000000,0.106925
0.061281,0.091921,-0.076601,-0.045961,0.000000,0.107242
0.061462,0.092193,-0.076828,-0.046097,0.000000,0.107559
0.061643,0.092465,-0.077054,-0.046233,0.000000,0.107876
0.061825,0.092738,-0.077281,-0.046369,0.000000,0.108194
0.062007,0.093010,-0.077509,-0.046505,0.000000,0.108512
0.062189,0.093283,-0.077736,-0.046642,0.000000,0.108831
0.062371,0.093557,-0.077964,-0.046778,0.000000,0.109150
0.062554,0.093831,-0.078192,-0.046915,0.000000,0.109469
0.062736,0.094105,-0.078421,-0.047052,0.000000,0.109789
0.062919,0.094379,-0.078649,-0.047190,0.000000,0.110109
0.063102,0.094654,-0.078878,-0.047327,0.000000,0.110429
0.063286,0.094929,-0.079107,-0.047464,0.000000,0.110750
0.063469,0.095204,-0.079337,-0.047602,0.000000,0.111071
0.063653,0.095480,-0.079566,-0.047740,0.000000,0.111393
0.063837,0.095756,-0.079796,-0.047878,0.000000,0.111715
0.064021,0.096032,-0.080027,-0.048016,0.000000,0.112037
0.064206,0.096309,-0.080257,-0.048154,0.000000,0.112360
0.064390,0.096586,-0.080488,-0.048293,0.000000,0.112683
0.064575,0.096863,-0.080719,-0.048431,0.000000,0.113007
0.064760,0.097141,-0.080950,-0.048570,0.000000,0.113331
0.064946,0.097419,-0.081182,-0.048709,0.000000,0.113655
0.065131,0.097697,-0.081414,-0.048848,0.000000,0.113980
0.065317,0.097975,-0.081646,-0.048988,0.000000,0.114305
0.065503,0.098254,-0.081879,-0.049127,0.000000,0.114630
0.065689,0.098533,-0.082111,-0.049267,0.000000,0.114956
0.065875,0.098813,-0.082344,-0.049406,0.000000,0.115282
0.066062,0.099093,-0.082577,-0.049546,0.000000,0.115608
0.066249,0.099373,-0.082811,-0.049686,0.000000,0.115935
0.066436,0.099653,-0.083044,-0.049827,0.000000,0.116262
0.066623,0.099934,-0.083278,-0.049967,0.000000,0.116590
0.066810,0.100215,-0.083513,-0.050108,0.000000,0.116918
0.066998,0.100497,-0.083747,-0.050248,0.000000,0.117246
0.067186,0.100778,-0.083982,-0.050389,0.000000,0.117575
0.067374,0.101060,-0.084217,-0.050530,0.000000,0.117904
0.067562,0.101343,-0.084452,-0.050671,0.000000,0.118233
0.067750,0.101626,-0.084688,-0.050813,0.000000,0.118563
0.067939,0.101909,-0.084924,-0.050954,0.000000,0.118893
0.068128,0.102192,-0.085160,-0.051096,0.000000,0.119224
0.068317,0.102475,-0.085396,-0.051238,0.000000,0.119555
0.068506,0.102759,-0.085633,-0.051380,0.000000,0.119886
0.068696,0.103044,-0.085870,-0.051522,0.000000,0.120218
0.068885,0.103328,-0.086107,-0.051664,0.000000,0.120550
0.069075,0.103613,-0.086344,-0.051807,0.000000,0.120882
0.069265,0.103898,-0.086582,-0.051949,0.000000,0.121215
0.069456,0.104184,-0.086820,-0.052092,0.000000,0.121548
0.069646,0.104469,-0.087058,-0.052235,0.000000,0.121881
0.069837,0.104756,-0.087296,-0.052378,0.000000,0.122215
0.070028,0.105042,-0.087535,-0.052521,0.000000,0.122549
0.070219,0.105329,-0.087774,-0.052664,0.000000,0.122883
0.070410,0.105616,-0.088013,-0.052808,0.000000,0.123218
0.070602,0.105903,-0.088253,-0.052952,0.000000,0.123554
0.070794,0.106191,-0.088492,-0.053095,0.000000,0.123889
0.070986,0.106479,-0.088732,-0.053239,0.000000,0.124225
0.071178,0.106767,-0.088972,-0.053383,0.000000,0.124561
0.071370,0.107055,-0.089213,-0.053528,0.000000,0.124898
0.071563,0.107344,-0.089454,-0.053672,0.000000,0.125235
0.071756,0.107633,-0.089695,-0.053817,0.000000,0.125572
0.071949,0.107923,-0.089936,-0.053961,0.000000,0.125910
0.072142,0.108213,-0.090177,-0.054106,0.000000,0.126248
0.072335,0.108503,-0.090419,-0.054251,0.000000,0.126587
0.072529,0.108793,-0.090661,-0.054397,0.000000,0.126925
0.072723,0.109084,-0.090903,-0.054542,0.000000,0.127264
0.072917,0.109375,-0.091146,-0.054687,0.000000,0.127604
0.073111,0.109666,-0.091388,-0.054833,0.000000,0.127944
0.073305,0.109958,-0.091631,-0.054979,0.000000,0.128284
0.073500,0.110250,-0.091875,-0.055125,0.000000,0.128624
0.073694,0.110542,-0.092118,-0.055271,0.000000,0.128965
0.073889,0.110834,-0.092362,-0.055417,0.000000,0.129307
0.074085,0.111127,-0.092606,-0.055563,0.000000,0.129648
0.074280,0.111420,-0.092850,-0.055710,0.000000,0.129990
0.074476,0.111713,-0.093095,-0.055857,0.000000,0.130332
0.074671,0.112007,-0.093339,-0.056004,0.000000,0.130675
0.074867,0.112301,-0.093584,-0.056151,0.000000,0.131018
0.075064,0.112595,-0.093829,-0.056298,0.000000,0.131361
0.075260,0.112890,-0.094075,-0.056445,0.000000,0.131705
0.075457,0.113185,-0.094321,-0.056592,0.000000,0.132049
0.075653,0.113480,-0.094567,-0.056740,0.000000,0.132393
0.075850,0.113775,-0.094813,-0.056888,0.000000,0.132738
0.076047,0.114071,-0.095059,-0.057036,0.000000,0.133083
0.076245,0.114367,-0.095306,-0.057184,0.000000,0.133428
0.076442,0.114663,-0.095553,-0.057332,0.000000,0.133774
0.076640,0.114960,-0.095800,-0.057480,0.000000,0.134120
0.076838,0.115257,-0.096047,-0.057628,0.000000,0.134466
0.077036,0.115554,-0.096295,-0.057777,0.000000,0.134813
0.077234,0.115852,-0.096543,-0.057926,0.000000,0.135160
0.077433,0.116149,-0.096791,-0.058075,0.000000,0.135508
0.077632,0.116448,-0.097040,-0.058224,0.000000,0.135855
0.077831,0.116746,-0.097288,-0.058373,0.000000,0.136204
0.078030,0.117045,-0.097537,-0.058522,0.000000,0.136552
0.078229,0.117344,-0.097786,-0.058672,0.000000,0.136901
0.078429,0.117643,-0.098036,-0.058821,0.000000,0.137250
0.078628,0.117942,-0.098285,-0.058971,0.000000,0.137599
0.078828,0.118242,-0.098535,-0.059121,0.000000,0.137949
0.079028,0.118542,-0.098785,-0.059271,0.000000,0.138299
0.079228,0.118843,-0.099035,-0.059421,0.000000,0.138650
0.079429,0.119143,-0.099286,-0.059572,0.000000,0.139000
0.079629,0.119444,-0.099537,-0.059722,0.000000,0.139352
0.079830,0.119745,-0.099788,-0.059873,0.000000,0.139703
0.080031,0.120047,-0.100039,-0.060023,0.000000,0.140055
0.080233,0.120349,-0.100291,-0.060174,0.000000,0.140407
0.080434,0.120651,-0.100542,-0.060325,0.000000,0.140759
0.080635,0.120953,-0.100794,-0.060477,0.000000,0.141112
0.080837,0.121256,-0.101047,-0.060628,0.000000,0.141465
0.081039,0.121559,-0.101299,-0.060779,0.000000,0.141819
0.081241,0.121862,-0.101552,-0.060931,0.000000,0.142172
0.081444,0.122166,-0.101805,-0.061083,0.000000,0.142527
0.081646,0.122469,-0.102058,-0.061235,0.000000,0.142881
0.081849,0.122773,-0.102311,-0.061387,0.000000,0.143236
0.082052,0.123078,-0.102565,-0.061539,0.000000,0.143591
0.082255,0.123382,-0.102819,-0.061691,0.000000,0.143946
0.082458,0.123687,-0.103073,-0.061844,0.000000,0.144302
0.082662,0.123992,-0.103327,-0.061996,0.000000,0.144658
0.082865,0.124298,-0.103582,-0.062149,0.000000,0.145014
0.083069,0.124604,-0.103836,-0.062302,0.000000,0.145371
0.083273,0.124910,-0.104091,-0.062455,0.000000,0.145728
0.083477,0.125216,-0.104347,-0.062608,0.000000,0.146085
0.083682,0.125523,-0.104602,-0.062761,0.000000,0.146443
0.083886,0.125829,-0.104858,-0.062915,0.000000,0.146801
0.084091,0.126137,-0.105114,-0.063068,0.000000,0.147159
0.084296,0.126444,-0.105370,-0.063222,0.000000,0.147518
0.084501,0.126752,-0.105626,-0.063376,0.000000,0.147877
0.084706,0.127060,-0.105883,-0.063530,0.000000,0.148236
0.084912,0.127368,-0.106140,-0.063684,0.000000,0.148596
0.085117,0.127676,-0.106397,-0.063838,0.000000,0.148956
0.085323,0.127985,-0.106654,-0.063992,0.000000,0.149316
0.085529,0.128294,-0.106912,-0.064147,0.000000,0.149676
0.085736,0.128603,-0.107169,-0.064302,0.000000,0.150037
0.085942,0.128913,-0.107427,-0.064456,0.000000,0.150398
0.086148,0.129223,-0.107686,-0.064611,0.000000,0.150760
0.086355,0.129533,-0.107944,-0.064766,0.000000,0.151122
0.086562,0.129843,-0.108203,-0.064922,0.000000,0.151484
0.086769,0.130154,-0.108462,-0.065077,0.000000,0.151846
0.086977,0.130465,-0.108721,-0.065232,0.000000,0.152209
0.087184,0.130776,-0.108980,-0.065388,0.000000,0.152572
0.087392,0.131087,-0.109240,-0.065544,0.000000,0.152935
0.087599,0.131399,-0.109499,-0.065700,0.000000,0.153299
0.087807,0.131711,-0.109759,-0.065856,0.000000,0.153663
0.088016,0.132023,-0.110019,-0.066012,0.000000,0.154027
0.088224,0.132336,-0.110280,-0.066168,0.000000,0.154392
0.088432,0.132649,-0.110541,-0.066324,0.000000,0.154757
0.088641,0.132962,-0.110801,-0.066481,0.000000,0.155122
0.088850,0.133275,-0.111063,-0.066638,0.000000,0.155488
0.089059,0.133589,-0.111324,-0.066794,0.000000,0.155853
0.089268,0.133902,-0.111585,-0.066951,0.000000,0.156220
0.089478,0.134217,-0.111847,-0.067108,0.000000,0.156586
0.089687,0.134531,-0.112109,-0.067265,0.000000,0.156953
0.089897,0.134846,-0.112371,-0.067423,0.000000,0.157320
0.090107,0.135160,-0.112634,-0.067580,0.000000,0.157687
0.090317,0.135476,-0.112896,-0.067738,0.000000,0.158055
